"store_id","date","total_quantity","state_id","day_id","day_number","wm_yr_wk","weekday","wday","month","year","event_name_1","event_type_1","event_name_2","event_type_2","snap_CA","snap_TX","snap_WI"
"CA_4",2016-05-21,3146,"CA","d_1940",1940,11617,"Saturday",1,5,2016,NA,NA,NA,NA,0,0,0
"CA_4",2016-05-22,3597,"CA","d_1941",1941,11617,"Sunday",2,5,2016,NA,NA,NA,NA,0,0,0
"TX_1",2011-01-29,2556,"TX","d_1",1,11101,"Saturday",1,1,2011,NA,NA,NA,NA,0,0,0
"TX_1",2011-01-30,2687,"TX","d_2",2,11101,"Sunday",2,1,2011,NA,NA,NA,NA,0,0,0
"TX_1",2011-01-31,1822,"TX","d_3",3,11101,"Monday",3,1,2011,NA,NA,NA,NA,0,0,0
"TX_1",2011-02-01,2258,"TX","d_4",4,11101,"Tuesday",4,2,2011,NA,NA,NA,NA,1,1,0
"TX_1",2011-02-02,1694,"TX","d_5",5,11101,"Wednesday",5,2,2011,NA,NA,NA,NA,1,0,1
"TX_1",2011-02-03,2734,"TX","d_6",6,11101,"Thursday",6,2,2011,NA,NA,NA,NA,1,1,1
"TX_1",2011-02-04,1691,"TX","d_7",7,11101,"Friday",7,2,2011,NA,NA,NA,NA,1,0,0
"TX_1",2011-02-05,2820,"TX","d_8",8,11102,"Saturday",1,2,2011,NA,NA,NA,NA,1,1,1
"TX_1",2011-02-06,2887,"TX","d_9",9,11102,"Sunday",2,2,2011,"SuperBowl","Sporting",NA,NA,1,1,1
"TX_1",2011-02-07,2174,"TX","d_10",10,11102,"Monday",3,2,2011,NA,NA,NA,NA,1,1,0
"TX_1",2011-02-08,1607,"TX","d_11",11,11102,"Tuesday",4,2,2011,NA,NA,NA,NA,1,0,1
"TX_1",2011-02-09,2149,"TX","d_12",12,11102,"Wednesday",5,2,2011,NA,NA,NA,NA,1,1,1
"TX_1",2011-02-10,1895,"TX","d_13",13,11102,"Thursday",6,2,2011,NA,NA,NA,NA,1,0,0
"TX_1",2011-02-11,2256,"TX","d_14",14,11102,"Friday",7,2,2011,NA,NA,NA,NA,0,1,1
"TX_1",2011-02-12,2944,"TX","d_15",15,11103,"Saturday",1,2,2011,NA,NA,NA,NA,0,1,1
"TX_1",2011-02-13,3432,"TX","d_16",16,11103,"Sunday",2,2,2011,NA,NA,NA,NA,0,1,0
"TX_1",2011-02-14,1921,"TX","d_17",17,11103,"Monday",3,2,2011,"ValentinesDay","Cultural",NA,NA,0,0,1
"TX_1",2011-02-15,2217,"TX","d_18",18,11103,"Tuesday",4,2,2011,NA,NA,NA,NA,0,1,1
"TX_1",2011-02-16,1962,"TX","d_19",19,11103,"Wednesday",5,2,2011,NA,NA,NA,NA,0,0,0
"TX_1",2011-02-17,1821,"TX","d_20",20,11103,"Thursday",6,2,2011,NA,NA,NA,NA,0,0,0
"TX_1",2011-02-18,1951,"TX","d_21",21,11103,"Friday",7,2,2011,NA,NA,NA,NA,0,0,0
"TX_1",2011-02-19,2571,"TX","d_22",22,11104,"Saturday",1,2,2011,NA,NA,NA,NA,0,0,0
"TX_1",2011-02-20,2810,"TX","d_23",23,11104,"Sunday",2,2,2011,NA,NA,NA,NA,0,0,0
"TX_1",2011-02-21,2071,"TX","d_24",24,11104,"Monday",3,2,2011,"PresidentsDay","National",NA,NA,0,0,0
"TX_1",2011-02-22,1933,"TX","d_25",25,11104,"Tuesday",4,2,2011,NA,NA,NA,NA,0,0,0
"TX_1",2011-02-23,1723,"TX","d_26",26,11104,"Wednesday",5,2,2011,NA,NA,NA,NA,0,0,0
"TX_1",2011-02-24,1825,"TX","d_27",27,11104,"Thursday",6,2,2011,NA,NA,NA,NA,0,0,0
"TX_1",2011-02-25,1886,"TX","d_28",28,11104,"Friday",7,2,2011,NA,NA,NA,NA,0,0,0
"TX_1",2011-02-26,2629,"TX","d_29",29,11105,"Saturday",1,2,2011,NA,NA,NA,NA,0,0,0
"TX_1",2011-02-27,2688,"TX","d_30",30,11105,"Sunday",2,2,2011,NA,NA,NA,NA,0,0,0
"TX_1",2011-02-28,1985,"TX","d_31",31,11105,"Monday",3,2,2011,NA,NA,NA,NA,0,0,0
"TX_1",2011-03-01,1967,"TX","d_32",32,11105,"Tuesday",4,3,2011,NA,NA,NA,NA,1,1,0
"TX_1",2011-03-02,1860,"TX","d_33",33,11105,"Wednesday",5,3,2011,NA,NA,NA,NA,1,0,1
"TX_1",2011-03-03,2052,"TX","d_34",34,11105,"Thursday",6,3,2011,NA,NA,NA,NA,1,1,1
"TX_1",2011-03-04,1753,"TX","d_35",35,11105,"Friday",7,3,2011,NA,NA,NA,NA,1,0,0
"TX_1",2011-03-05,2642,"TX","d_36",36,11106,"Saturday",1,3,2011,NA,NA,NA,NA,1,1,1
"TX_1",2011-03-06,3031,"TX","d_37",37,11106,"Sunday",2,3,2011,NA,NA,NA,NA,1,1,1
"TX_1",2011-03-07,2272,"TX","d_38",38,11106,"Monday",3,3,2011,NA,NA,NA,NA,1,1,0
"TX_1",2011-03-08,1788,"TX","d_39",39,11106,"Tuesday",4,3,2011,NA,NA,NA,NA,1,0,1
"TX_1",2011-03-09,2180,"TX","d_40",40,11106,"Wednesday",5,3,2011,"LentStart","Religious",NA,NA,1,1,1
"TX_1",2011-03-10,1779,"TX","d_41",41,11106,"Thursday",6,3,2011,NA,NA,NA,NA,1,0,0
"TX_1",2011-03-11,2073,"TX","d_42",42,11106,"Friday",7,3,2011,NA,NA,NA,NA,0,1,1
"TX_1",2011-03-12,2800,"TX","d_43",43,11107,"Saturday",1,3,2011,NA,NA,NA,NA,0,1,1
"TX_1",2011-03-13,2737,"TX","d_44",44,11107,"Sunday",2,3,2011,NA,NA,NA,NA,0,1,0
"TX_1",2011-03-14,2277,"TX","d_45",45,11107,"Monday",3,3,2011,NA,NA,NA,NA,0,0,1
"TX_1",2011-03-15,2614,"TX","d_46",46,11107,"Tuesday",4,3,2011,NA,NA,NA,NA,0,1,1
"TX_1",2011-03-16,1987,"TX","d_47",47,11107,"Wednesday",5,3,2011,"LentWeek2","Religious",NA,NA,0,0,0
"TX_1",2011-03-17,2117,"TX","d_48",48,11107,"Thursday",6,3,2011,"StPatricksDay","Cultural",NA,NA,0,0,0
"TX_1",2011-03-18,2121,"TX","d_49",49,11107,"Friday",7,3,2011,NA,NA,NA,NA,0,0,0
"TX_1",2011-03-19,2423,"TX","d_50",50,11108,"Saturday",1,3,2011,NA,NA,NA,NA,0,0,0
"TX_1",2011-03-20,2669,"TX","d_51",51,11108,"Sunday",2,3,2011,"Purim End","Religious",NA,NA,0,0,0
"TX_1",2011-03-21,2074,"TX","d_52",52,11108,"Monday",3,3,2011,NA,NA,NA,NA,0,0,0
"TX_1",2011-03-22,1858,"TX","d_53",53,11108,"Tuesday",4,3,2011,NA,NA,NA,NA,0,0,0
"TX_1",2011-03-23,1780,"TX","d_54",54,11108,"Wednesday",5,3,2011,NA,NA,NA,NA,0,0,0
"TX_1",2011-03-24,1859,"TX","d_55",55,11108,"Thursday",6,3,2011,NA,NA,NA,NA,0,0,0
"TX_1",2011-03-25,1982,"TX","d_56",56,11108,"Friday",7,3,2011,NA,NA,NA,NA,0,0,0
"TX_1",2011-03-26,2392,"TX","d_57",57,11109,"Saturday",1,3,2011,NA,NA,NA,NA,0,0,0
"TX_1",2011-03-27,2817,"TX","d_58",58,11109,"Sunday",2,3,2011,NA,NA,NA,NA,0,0,0
"TX_1",2011-03-28,1792,"TX","d_59",59,11109,"Monday",3,3,2011,NA,NA,NA,NA,0,0,0
"TX_1",2011-03-29,1705,"TX","d_60",60,11109,"Tuesday",4,3,2011,NA,NA,NA,NA,0,0,0
"TX_1",2011-03-30,1706,"TX","d_61",61,11109,"Wednesday",5,3,2011,NA,NA,NA,NA,0,0,0
"TX_1",2011-03-31,1783,"TX","d_62",62,11109,"Thursday",6,3,2011,NA,NA,NA,NA,0,0,0
"TX_1",2011-04-01,2698,"TX","d_63",63,11109,"Friday",7,4,2011,NA,NA,NA,NA,1,1,0
"TX_1",2011-04-02,2781,"TX","d_64",64,11110,"Saturday",1,4,2011,NA,NA,NA,NA,1,0,1
"TX_1",2011-04-03,2919,"TX","d_65",65,11110,"Sunday",2,4,2011,NA,NA,NA,NA,1,1,1
"TX_1",2011-04-04,1997,"TX","d_66",66,11110,"Monday",3,4,2011,NA,NA,NA,NA,1,0,0
"TX_1",2011-04-05,2119,"TX","d_67",67,11110,"Tuesday",4,4,2011,NA,NA,NA,NA,1,1,1
"TX_1",2011-04-06,1966,"TX","d_68",68,11110,"Wednesday",5,4,2011,NA,NA,NA,NA,1,1,1
"TX_1",2011-04-07,2131,"TX","d_69",69,11110,"Thursday",6,4,2011,NA,NA,NA,NA,1,1,0
"TX_1",2011-04-08,2109,"TX","d_70",70,11110,"Friday",7,4,2011,NA,NA,NA,NA,1,0,1
"TX_1",2011-04-09,2924,"TX","d_71",71,11111,"Saturday",1,4,2011,NA,NA,NA,NA,1,1,1
"TX_1",2011-04-10,3057,"TX","d_72",72,11111,"Sunday",2,4,2011,NA,NA,NA,NA,1,0,0
"TX_1",2011-04-11,2294,"TX","d_73",73,11111,"Monday",3,4,2011,NA,NA,NA,NA,0,1,1
"TX_1",2011-04-12,2160,"TX","d_74",74,11111,"Tuesday",4,4,2011,NA,NA,NA,NA,0,1,1
"TX_1",2011-04-13,2325,"TX","d_75",75,11111,"Wednesday",5,4,2011,NA,NA,NA,NA,0,1,0
"TX_1",2011-04-14,1859,"TX","d_76",76,11111,"Thursday",6,4,2011,NA,NA,NA,NA,0,0,1
"TX_1",2011-04-15,2402,"TX","d_77",77,11111,"Friday",7,4,2011,NA,NA,NA,NA,0,1,1
"TX_1",2011-04-16,2520,"TX","d_78",78,11112,"Saturday",1,4,2011,NA,NA,NA,NA,0,0,0
"TX_1",2011-04-17,2677,"TX","d_79",79,11112,"Sunday",2,4,2011,NA,NA,NA,NA,0,0,0
"TX_1",2011-04-18,2019,"TX","d_80",80,11112,"Monday",3,4,2011,NA,NA,NA,NA,0,0,0
"TX_1",2011-04-19,1827,"TX","d_81",81,11112,"Tuesday",4,4,2011,NA,NA,NA,NA,0,0,0
"TX_1",2011-04-20,1913,"TX","d_82",82,11112,"Wednesday",5,4,2011,NA,NA,NA,NA,0,0,0
"TX_1",2011-04-21,1744,"TX","d_83",83,11112,"Thursday",6,4,2011,NA,NA,NA,NA,0,0,0
"TX_1",2011-04-22,2114,"TX","d_84",84,11112,"Friday",7,4,2011,NA,NA,NA,NA,0,0,0
"TX_1",2011-04-23,2304,"TX","d_85",85,11113,"Saturday",1,4,2011,NA,NA,NA,NA,0,0,0
"TX_1",2011-04-24,2451,"TX","d_86",86,11113,"Sunday",2,4,2011,"OrthodoxEaster","Religious","Easter","Cultural",0,0,0
"TX_1",2011-04-25,1832,"TX","d_87",87,11113,"Monday",3,4,2011,NA,NA,NA,NA,0,0,0
"TX_1",2011-04-26,1777,"TX","d_88",88,11113,"Tuesday",4,4,2011,"Pesach End","Religious",NA,NA,0,0,0
"TX_1",2011-04-27,1653,"TX","d_89",89,11113,"Wednesday",5,4,2011,NA,NA,NA,NA,0,0,0
"TX_1",2011-04-28,1438,"TX","d_90",90,11113,"Thursday",6,4,2011,NA,NA,NA,NA,0,0,0
"TX_1",2011-04-29,1848,"TX","d_91",91,11113,"Friday",7,4,2011,NA,NA,NA,NA,0,0,0
"TX_1",2011-04-30,2577,"TX","d_92",92,11114,"Saturday",1,4,2011,NA,NA,NA,NA,0,0,0
"TX_1",2011-05-01,3053,"TX","d_93",93,11114,"Sunday",2,5,2011,NA,NA,NA,NA,1,1,0
"TX_1",2011-05-02,1857,"TX","d_94",94,11114,"Monday",3,5,2011,NA,NA,NA,NA,1,0,1
"TX_1",2011-05-03,2125,"TX","d_95",95,11114,"Tuesday",4,5,2011,NA,NA,NA,NA,1,1,1
"TX_1",2011-05-04,1679,"TX","d_96",96,11114,"Wednesday",5,5,2011,NA,NA,NA,NA,1,0,0
"TX_1",2011-05-05,2058,"TX","d_97",97,11114,"Thursday",6,5,2011,"Cinco De Mayo","Cultural",NA,NA,1,1,1
"TX_1",2011-05-06,2939,"TX","d_98",98,11114,"Friday",7,5,2011,NA,NA,NA,NA,1,1,1
"TX_1",2011-05-07,2865,"TX","d_99",99,11115,"Saturday",1,5,2011,NA,NA,NA,NA,1,1,0
"TX_1",2011-05-08,2412,"TX","d_100",100,11115,"Sunday",2,5,2011,"Mother's day","Cultural",NA,NA,1,0,1
"TX_1",2011-05-09,2482,"TX","d_101",101,11115,"Monday",3,5,2011,NA,NA,NA,NA,1,1,1
"TX_1",2011-05-10,2178,"TX","d_102",102,11115,"Tuesday",4,5,2011,NA,NA,NA,NA,1,0,0
"TX_1",2011-05-11,1957,"TX","d_103",103,11115,"Wednesday",5,5,2011,NA,NA,NA,NA,0,1,1
"TX_1",2011-05-12,2093,"TX","d_104",104,11115,"Thursday",6,5,2011,NA,NA,NA,NA,0,1,1
"TX_1",2011-05-13,2581,"TX","d_105",105,11115,"Friday",7,5,2011,NA,NA,NA,NA,0,1,0
"TX_1",2011-05-14,2590,"TX","d_106",106,11116,"Saturday",1,5,2011,NA,NA,NA,NA,0,0,1
"TX_1",2011-05-15,3136,"TX","d_107",107,11116,"Sunday",2,5,2011,NA,NA,NA,NA,0,1,1
"TX_1",2011-05-16,2248,"TX","d_108",108,11116,"Monday",3,5,2011,NA,NA,NA,NA,0,0,0
"TX_1",2011-05-17,1956,"TX","d_109",109,11116,"Tuesday",4,5,2011,NA,NA,NA,NA,0,0,0
"TX_1",2011-05-18,1706,"TX","d_110",110,11116,"Wednesday",5,5,2011,NA,NA,NA,NA,0,0,0
"TX_1",2011-05-19,1691,"TX","d_111",111,11116,"Thursday",6,5,2011,NA,NA,NA,NA,0,0,0
"TX_1",2011-05-20,2054,"TX","d_112",112,11116,"Friday",7,5,2011,NA,NA,NA,NA,0,0,0
"TX_1",2011-05-21,2507,"TX","d_113",113,11117,"Saturday",1,5,2011,NA,NA,NA,NA,0,0,0
"TX_1",2011-05-22,2472,"TX","d_114",114,11117,"Sunday",2,5,2011,NA,NA,NA,NA,0,0,0
"TX_1",2011-05-23,1889,"TX","d_115",115,11117,"Monday",3,5,2011,NA,NA,NA,NA,0,0,0
"TX_1",2011-05-24,1633,"TX","d_116",116,11117,"Tuesday",4,5,2011,NA,NA,NA,NA,0,0,0
"TX_1",2011-05-25,1809,"TX","d_117",117,11117,"Wednesday",5,5,2011,NA,NA,NA,NA,0,0,0
"TX_1",2011-05-26,1769,"TX","d_118",118,11117,"Thursday",6,5,2011,NA,NA,NA,NA,0,0,0
"TX_1",2011-05-27,1809,"TX","d_119",119,11117,"Friday",7,5,2011,NA,NA,NA,NA,0,0,0
"TX_1",2011-05-28,2245,"TX","d_120",120,11118,"Saturday",1,5,2011,NA,NA,NA,NA,0,0,0
"TX_1",2011-05-29,2286,"TX","d_121",121,11118,"Sunday",2,5,2011,NA,NA,NA,NA,0,0,0
"TX_1",2011-05-30,2072,"TX","d_122",122,11118,"Monday",3,5,2011,"MemorialDay","National",NA,NA,0,0,0
"TX_1",2011-05-31,1769,"TX","d_123",123,11118,"Tuesday",4,5,2011,"NBAFinalsStart","Sporting",NA,NA,0,0,0
"TX_1",2011-06-01,2528,"TX","d_124",124,11118,"Wednesday",5,6,2011,NA,NA,NA,NA,1,1,0
"TX_1",2011-06-02,2036,"TX","d_125",125,11118,"Thursday",6,6,2011,NA,NA,NA,NA,1,0,1
"TX_1",2011-06-03,2641,"TX","d_126",126,11118,"Friday",7,6,2011,NA,NA,NA,NA,1,1,1
"TX_1",2011-06-04,2661,"TX","d_127",127,11119,"Saturday",1,6,2011,NA,NA,NA,NA,1,0,0
"TX_1",2011-06-05,2916,"TX","d_128",128,11119,"Sunday",2,6,2011,NA,NA,NA,NA,1,1,1
"TX_1",2011-06-06,2403,"TX","d_129",129,11119,"Monday",3,6,2011,NA,NA,NA,NA,1,1,1
"TX_1",2011-06-07,2509,"TX","d_130",130,11119,"Tuesday",4,6,2011,NA,NA,NA,NA,1,1,0
"TX_1",2011-06-08,2156,"TX","d_131",131,11119,"Wednesday",5,6,2011,NA,NA,NA,NA,1,0,1
"TX_1",2011-06-09,2446,"TX","d_132",132,11119,"Thursday",6,6,2011,NA,NA,NA,NA,1,1,1
"TX_1",2011-06-10,2263,"TX","d_133",133,11119,"Friday",7,6,2011,NA,NA,NA,NA,1,0,0
"TX_1",2011-06-11,2829,"TX","d_134",134,11120,"Saturday",1,6,2011,NA,NA,NA,NA,0,1,1
"TX_1",2011-06-12,2999,"TX","d_135",135,11120,"Sunday",2,6,2011,"NBAFinalsEnd","Sporting",NA,NA,0,1,1
"TX_1",2011-06-13,2597,"TX","d_136",136,11120,"Monday",3,6,2011,NA,NA,NA,NA,0,1,0
"TX_1",2011-06-14,2174,"TX","d_137",137,11120,"Tuesday",4,6,2011,NA,NA,NA,NA,0,0,1
"TX_1",2011-06-15,2347,"TX","d_138",138,11120,"Wednesday",5,6,2011,NA,NA,NA,NA,0,1,1
"TX_1",2011-06-16,2002,"TX","d_139",139,11120,"Thursday",6,6,2011,NA,NA,NA,NA,0,0,0
"TX_1",2011-06-17,2279,"TX","d_140",140,11120,"Friday",7,6,2011,NA,NA,NA,NA,0,0,0
"TX_1",2011-06-18,2581,"TX","d_141",141,11121,"Saturday",1,6,2011,NA,NA,NA,NA,0,0,0
"TX_1",2011-06-19,2549,"TX","d_142",142,11121,"Sunday",2,6,2011,"Father's day","Cultural",NA,NA,0,0,0
"TX_1",2011-06-20,2395,"TX","d_143",143,11121,"Monday",3,6,2011,NA,NA,NA,NA,0,0,0
"TX_1",2011-06-21,2059,"TX","d_144",144,11121,"Tuesday",4,6,2011,NA,NA,NA,NA,0,0,0
"TX_1",2011-06-22,1560,"TX","d_145",145,11121,"Wednesday",5,6,2011,NA,NA,NA,NA,0,0,0
"TX_1",2011-06-23,2141,"TX","d_146",146,11121,"Thursday",6,6,2011,NA,NA,NA,NA,0,0,0
"TX_1",2011-06-24,2157,"TX","d_147",147,11121,"Friday",7,6,2011,NA,NA,NA,NA,0,0,0
"TX_1",2011-06-25,2490,"TX","d_148",148,11122,"Saturday",1,6,2011,NA,NA,NA,NA,0,0,0
"TX_1",2011-06-26,2727,"TX","d_149",149,11122,"Sunday",2,6,2011,NA,NA,NA,NA,0,0,0
"TX_1",2011-06-27,2151,"TX","d_150",150,11122,"Monday",3,6,2011,NA,NA,NA,NA,0,0,0
"TX_1",2011-06-28,1804,"TX","d_151",151,11122,"Tuesday",4,6,2011,NA,NA,NA,NA,0,0,0
"TX_1",2011-06-29,1728,"TX","d_152",152,11122,"Wednesday",5,6,2011,NA,NA,NA,NA,0,0,0
"TX_1",2011-06-30,1817,"TX","d_153",153,11122,"Thursday",6,6,2011,NA,NA,NA,NA,0,0,0
"TX_1",2011-07-01,3055,"TX","d_154",154,11122,"Friday",7,7,2011,NA,NA,NA,NA,1,1,0
"TX_1",2011-07-02,2740,"TX","d_155",155,11123,"Saturday",1,7,2011,NA,NA,NA,NA,1,0,1
"TX_1",2011-07-03,2720,"TX","d_156",156,11123,"Sunday",2,7,2011,NA,NA,NA,NA,1,1,1
"TX_1",2011-07-04,2282,"TX","d_157",157,11123,"Monday",3,7,2011,"IndependenceDay","National",NA,NA,1,0,0
"TX_1",2011-07-05,2423,"TX","d_158",158,11123,"Tuesday",4,7,2011,NA,NA,NA,NA,1,1,1
"TX_1",2011-07-06,2478,"TX","d_159",159,11123,"Wednesday",5,7,2011,NA,NA,NA,NA,1,1,1
"TX_1",2011-07-07,2694,"TX","d_160",160,11123,"Thursday",6,7,2011,NA,NA,NA,NA,1,1,0
"TX_1",2011-07-08,2420,"TX","d_161",161,11123,"Friday",7,7,2011,NA,NA,NA,NA,1,0,1
"TX_1",2011-07-09,2921,"TX","d_162",162,11124,"Saturday",1,7,2011,NA,NA,NA,NA,1,1,1
"TX_1",2011-07-10,2797,"TX","d_163",163,11124,"Sunday",2,7,2011,NA,NA,NA,NA,1,0,0
"TX_1",2011-07-11,2629,"TX","d_164",164,11124,"Monday",3,7,2011,NA,NA,NA,NA,0,1,1
"TX_1",2011-07-12,2452,"TX","d_165",165,11124,"Tuesday",4,7,2011,NA,NA,NA,NA,0,1,1
"TX_1",2011-07-13,2539,"TX","d_166",166,11124,"Wednesday",5,7,2011,NA,NA,NA,NA,0,1,0
"TX_1",2011-07-14,2059,"TX","d_167",167,11124,"Thursday",6,7,2011,NA,NA,NA,NA,0,0,1
"TX_1",2011-07-15,2683,"TX","d_168",168,11124,"Friday",7,7,2011,NA,NA,NA,NA,0,1,1
"TX_1",2011-07-16,2747,"TX","d_169",169,11125,"Saturday",1,7,2011,NA,NA,NA,NA,0,0,0
"TX_1",2011-07-17,2902,"TX","d_170",170,11125,"Sunday",2,7,2011,NA,NA,NA,NA,0,0,0
"TX_1",2011-07-18,2313,"TX","d_171",171,11125,"Monday",3,7,2011,NA,NA,NA,NA,0,0,0
"TX_1",2011-07-19,2117,"TX","d_172",172,11125,"Tuesday",4,7,2011,NA,NA,NA,NA,0,0,0
"TX_1",2011-07-20,1937,"TX","d_173",173,11125,"Wednesday",5,7,2011,NA,NA,NA,NA,0,0,0
"TX_1",2011-07-21,1951,"TX","d_174",174,11125,"Thursday",6,7,2011,NA,NA,NA,NA,0,0,0
"TX_1",2011-07-22,2278,"TX","d_175",175,11125,"Friday",7,7,2011,NA,NA,NA,NA,0,0,0
"TX_1",2011-07-23,2573,"TX","d_176",176,11126,"Saturday",1,7,2011,NA,NA,NA,NA,0,0,0
"TX_1",2011-07-24,2641,"TX","d_177",177,11126,"Sunday",2,7,2011,NA,NA,NA,NA,0,0,0
"TX_1",2011-07-25,2100,"TX","d_178",178,11126,"Monday",3,7,2011,NA,NA,NA,NA,0,0,0
"TX_1",2011-07-26,1983,"TX","d_179",179,11126,"Tuesday",4,7,2011,NA,NA,NA,NA,0,0,0
"TX_1",2011-07-27,1843,"TX","d_180",180,11126,"Wednesday",5,7,2011,NA,NA,NA,NA,0,0,0
"TX_1",2011-07-28,1902,"TX","d_181",181,11126,"Thursday",6,7,2011,NA,NA,NA,NA,0,0,0
"TX_1",2011-07-29,2112,"TX","d_182",182,11126,"Friday",7,7,2011,NA,NA,NA,NA,0,0,0
"TX_1",2011-07-30,2336,"TX","d_183",183,11127,"Saturday",1,7,2011,NA,NA,NA,NA,0,0,0
"TX_1",2011-07-31,2625,"TX","d_184",184,11127,"Sunday",2,7,2011,NA,NA,NA,NA,0,0,0
"TX_1",2011-08-01,2635,"TX","d_185",185,11127,"Monday",3,8,2011,"Ramadan starts","Religious",NA,NA,1,1,0
"TX_1",2011-08-02,2210,"TX","d_186",186,11127,"Tuesday",4,8,2011,NA,NA,NA,NA,1,0,1
"TX_1",2011-08-03,2650,"TX","d_187",187,11127,"Wednesday",5,8,2011,NA,NA,NA,NA,1,1,1
"TX_1",2011-08-04,2209,"TX","d_188",188,11127,"Thursday",6,8,2011,NA,NA,NA,NA,1,0,0
"TX_1",2011-08-05,2570,"TX","d_189",189,11127,"Friday",7,8,2011,NA,NA,NA,NA,1,1,1
"TX_1",2011-08-06,3315,"TX","d_190",190,11128,"Saturday",1,8,2011,NA,NA,NA,NA,1,1,1
"TX_1",2011-08-07,3244,"TX","d_191",191,11128,"Sunday",2,8,2011,NA,NA,NA,NA,1,1,0
"TX_1",2011-08-08,2368,"TX","d_192",192,11128,"Monday",3,8,2011,NA,NA,NA,NA,1,0,1
"TX_1",2011-08-09,2520,"TX","d_193",193,11128,"Tuesday",4,8,2011,NA,NA,NA,NA,1,1,1
"TX_1",2011-08-10,2119,"TX","d_194",194,11128,"Wednesday",5,8,2011,NA,NA,NA,NA,1,0,0
"TX_1",2011-08-11,2375,"TX","d_195",195,11128,"Thursday",6,8,2011,NA,NA,NA,NA,0,1,1
"TX_1",2011-08-12,2810,"TX","d_196",196,11128,"Friday",7,8,2011,NA,NA,NA,NA,0,1,1
"TX_1",2011-08-13,3636,"TX","d_197",197,11129,"Saturday",1,8,2011,NA,NA,NA,NA,0,1,0
"TX_1",2011-08-14,3223,"TX","d_198",198,11129,"Sunday",2,8,2011,NA,NA,NA,NA,0,0,1
"TX_1",2011-08-15,2762,"TX","d_199",199,11129,"Monday",3,8,2011,NA,NA,NA,NA,0,1,1
"TX_1",2011-08-16,2411,"TX","d_200",200,11129,"Tuesday",4,8,2011,NA,NA,NA,NA,0,0,0
"TX_1",2011-08-17,2430,"TX","d_201",201,11129,"Wednesday",5,8,2011,NA,NA,NA,NA,0,0,0
"TX_1",2011-08-18,2308,"TX","d_202",202,11129,"Thursday",6,8,2011,NA,NA,NA,NA,0,0,0
"TX_1",2011-08-19,2592,"TX","d_203",203,11129,"Friday",7,8,2011,NA,NA,NA,NA,0,0,0
"TX_1",2011-08-20,3366,"TX","d_204",204,11130,"Saturday",1,8,2011,NA,NA,NA,NA,0,0,0
"TX_1",2011-08-21,3882,"TX","d_205",205,11130,"Sunday",2,8,2011,NA,NA,NA,NA,0,0,0
"TX_1",2011-08-22,2551,"TX","d_206",206,11130,"Monday",3,8,2011,NA,NA,NA,NA,0,0,0
"TX_1",2011-08-23,2125,"TX","d_207",207,11130,"Tuesday",4,8,2011,NA,NA,NA,NA,0,0,0
"TX_1",2011-08-24,2029,"TX","d_208",208,11130,"Wednesday",5,8,2011,NA,NA,NA,NA,0,0,0
"TX_1",2011-08-25,1877,"TX","d_209",209,11130,"Thursday",6,8,2011,NA,NA,NA,NA,0,0,0
"TX_1",2011-08-26,2014,"TX","d_210",210,11130,"Friday",7,8,2011,NA,NA,NA,NA,0,0,0
"TX_1",2011-08-27,2866,"TX","d_211",211,11131,"Saturday",1,8,2011,NA,NA,NA,NA,0,0,0
"TX_1",2011-08-28,3061,"TX","d_212",212,11131,"Sunday",2,8,2011,NA,NA,NA,NA,0,0,0
"TX_1",2011-08-29,1999,"TX","d_213",213,11131,"Monday",3,8,2011,NA,NA,NA,NA,0,0,0
"TX_1",2011-08-30,1833,"TX","d_214",214,11131,"Tuesday",4,8,2011,NA,NA,NA,NA,0,0,0
"TX_1",2011-08-31,1769,"TX","d_215",215,11131,"Wednesday",5,8,2011,"Eid al-Fitr","Religious",NA,NA,0,0,0
"TX_1",2011-09-01,2931,"TX","d_216",216,11131,"Thursday",6,9,2011,NA,NA,NA,NA,1,1,0
"TX_1",2011-09-02,2385,"TX","d_217",217,11131,"Friday",7,9,2011,NA,NA,NA,NA,1,0,1
"TX_1",2011-09-03,3438,"TX","d_218",218,11132,"Saturday",1,9,2011,NA,NA,NA,NA,1,1,1
"TX_1",2011-09-04,2630,"TX","d_219",219,11132,"Sunday",2,9,2011,NA,NA,NA,NA,1,0,0
"TX_1",2011-09-05,2882,"TX","d_220",220,11132,"Monday",3,9,2011,"LaborDay","National",NA,NA,1,1,1
"TX_1",2011-09-06,2159,"TX","d_221",221,11132,"Tuesday",4,9,2011,NA,NA,NA,NA,1,1,1
"TX_1",2011-09-07,2528,"TX","d_222",222,11132,"Wednesday",5,9,2011,NA,NA,NA,NA,1,1,0
"TX_1",2011-09-08,2117,"TX","d_223",223,11132,"Thursday",6,9,2011,NA,NA,NA,NA,1,0,1
"TX_1",2011-09-09,2619,"TX","d_224",224,11132,"Friday",7,9,2011,NA,NA,NA,NA,1,1,1
"TX_1",2011-09-10,3085,"TX","d_225",225,11133,"Saturday",1,9,2011,NA,NA,NA,NA,1,0,0
"TX_1",2011-09-11,3379,"TX","d_226",226,11133,"Sunday",2,9,2011,NA,NA,NA,NA,0,1,1
"TX_1",2011-09-12,2435,"TX","d_227",227,11133,"Monday",3,9,2011,NA,NA,NA,NA,0,1,1
